user_id,age,gender,destination,country,start_date,end_date,min_temp_celsius,max_temp_celsius,avg_temp_celsius,luggage_type,trip_purpose,packed_items
U0073,68,nb,Moscow,Russia,2025-10-17,2025-10-24,4,9,6.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 3 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 3 wool socks"
U0074,34,m,Sydney,Australia,2025-10-13,2025-10-16,13,22,17.5,hand,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 wallet, 1 t-shirt, 1 jeans, 1 sneakers, 1 dress shirt, 1 dress pants, 2 tie, 1 dress shoes, 1 belt"
U0075,19,m,Moscow,Russia,2026-01-28,2026-02-05,-8,-4,-6.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0076,35,m,Kuala Lumpur,Malaysia,2025-10-06,2025-10-16,23,32,27.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 2 swimming trunks, 4 shorts, 6 tank top, 1 sunscreen, 2 insect repellent"
U0077,45,nb,Lima,Peru,2025-07-11,2025-07-15,14,19,16.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers, 2 sunscreen, 1 head covering"
U0078,34,nb,Bogota,Colombia,2025-03-08,2025-03-20,10,20,15.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0079,49,nb,San Francisco,USA,2025-09-04,2025-09-09,14,22,18.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 1 deodorant, 1 power adapter, 1 shampoo, 1 face moisturizer, 1 brush/comb, 2 t-shirt, 3 jeans, 1 light jacket, 3 dress shirt, 2 dress pants, 2 blazer, 2 dress shoes, 1 belt"
U0080,54,m,Paris,France,2025-12-20,2025-12-30,3,8,5.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0081,51,m,Guangzhou,China,2025-05-28,2025-06-11,23,30,26.5,checked,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming trunks, 4 shorts, 4 tank top, 6 dress shirt, 3 dress pants, 1 blazer, 5 tie, 2 dress shoes, 1 belt"
U0082,65,nb,Sydney,Australia,2025-11-17,2025-11-25,16,24,20.0,checked,business,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 6 dress shirt, 3 dress pants, 2 blazer, 2 dress shoes, 1 belt"
U0083,40,f,Tel Aviv,Israel,2025-03-08,2025-03-19,11,20,15.5,checked,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 6 dress shirt, 3 dress pants, 2 blazer, 2 dress shoes, 1 belt, 4 dress"
U0084,24,m,Warsaw,Poland,2025-04-24,2025-04-28,5,13,9.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 2 wool socks"
U0085,69,m,Kuala Lumpur,Malaysia,2025-03-09,2025-03-20,24,33,28.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 power adapter, 1 shampoo, 1 conditioner, 1 brush/comb, 2 swimming trunks, 4 shorts, 7 tank top, 1 sunscreen, 1 insect repellent"
U0086,41,nb,Tel Aviv,Israel,2025-06-07,2025-06-18,20,28,24.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 shampoo, 1 conditioner, 1 face wash, 4 t-shirt, 4 jeans, 1 light jacket, 4 dress shirt, 3 dress pants, 1 blazer, 1 dress shoes"
U0087,53,nb,Nairobi,Kenya,2025-07-20,2025-07-30,11,21,16.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 1 deodorant, 1 power adapter, 3 t-shirt, 4 jeans, 2 sunscreen, 6 dress shirt, 2 blazer, 2 dress shoes"
U0088,65,m,Guangzhou,China,2025-05-08,2025-05-12,23,30,26.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 swimming trunks, 3 shorts, 4 tank top"
U0089,60,f,Vancouver,Canada,2026-02-01,2026-02-11,2,8,5.0,checked,business,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 conditioner, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 wool scarf, 1 beanie, 6 dress shirt, 3 dress pants, 2 blazer, 2 dress shoes, 1 belt, 4 dress"
U0090,47,nb,Los Angeles,USA,2025-06-09,2025-06-12,16,26,21.0,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0091,48,f,Kuala Lumpur,Malaysia,2025-03-07,2025-03-18,24,33,28.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 wallet, 1 conditioner, 1 face moisturizer, 2 bikini, 3 summer dress, 4 shorts, 7 tank top, 2 sunscreen, 1 insect repellent"
U0092,18,f,Tokyo,Japan,2025-04-27,2025-04-30,10,19,14.5,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0093,57,m,São Paulo,Brazil,2025-08-07,2025-08-10,12,24,18.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0094,63,m,Johannesburg,South Africa,2025-05-15,2025-05-20,7,19,13.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 5 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0095,37,m,Johannesburg,South Africa,2025-08-10,2025-08-22,6,19,12.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0096,70,f,Bangkok,Thailand,2026-01-22,2026-02-04,21,32,26.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 bikini, 4 summer dress, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0097,52,nb,Vienna,Austria,2025-03-05,2025-03-13,3,11,7.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 power adapter, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 winter coat, 1 wool scarf, 4 dress shirt, 2 dress pants, 1 dress shoes"
U0098,52,m,Tel Aviv,Israel,2025-02-15,2025-02-25,9,19,14.0,checked,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 4 jeans, 1 sneakers, 6 dress shirt, 3 dress pants, 2 blazer, 5 tie, 2 dress shoes, 1 belt"
U0099,62,nb,London,UK,2025-03-17,2025-03-28,4,12,8.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0100,50,m,Bangkok,Thailand,2025-10-31,2025-11-07,24,31,27.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming trunks, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0101,41,f,Lagos,Nigeria,2025-11-09,2025-11-15,23,31,27.0,checked,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 bikini, 3 summer dress, 4 shorts, 3 tank top, 1 sunscreen, 1 insect repellent, 5 dress shirt, 3 dress pants, 2 blazer, 1 dress shoes, 1 belt, 3 dress"
U0102,57,nb,Ho Chi Minh City,Vietnam,2025-08-14,2025-08-20,24,32,28.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 shampoo, 1 face wash, 1 brush/comb, 2 swimming suit, 4 shorts, 5 dress shirt, 2 dress pants, 2 blazer"
U0103,59,nb,Manila,Philippines,2025-04-14,2025-04-24,25,34,29.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming suit, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0104,23,nb,Rio de Janeiro,Brazil,2025-08-12,2025-08-24,18,25,21.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 2 sunscreen, 2 insect repellent"
U0105,60,f,Santiago,Chile,2026-01-21,2026-01-28,16,30,23.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0106,68,m,Copenhagen,Denmark,2025-07-27,2025-08-03,14,22,18.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0107,30,f,New York,USA,2025-10-20,2025-10-24,10,19,14.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0108,54,f,Amsterdam,Netherlands,2025-07-13,2025-07-16,14,22,18.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0109,47,m,Mexico City,Mexico,2025-12-26,2026-01-01,6,21,13.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 6 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0110,42,f,Lima,Peru,2025-11-08,2025-11-21,16,22,19.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 shampoo, 1 conditioner, 1 face wash, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 4 sunscreen, 1 head covering"
U0111,19,f,Dubai,UAE,2025-07-22,2025-07-25,30,41,35.5,hand,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 wallet, 1 power adapter, 1 bikini, 1 summer dress, 1 shorts, 3 tank top, 1 sunscreen, 1 head covering"
U0112,59,nb,Tokyo,Japan,2025-07-13,2025-07-26,23,30,26.5,checked,business,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming suit, 4 shorts, 4 tank top, 6 dress shirt, 3 dress pants, 2 blazer, 2 dress shoes, 1 belt"
U0113,29,nb,Guangzhou,China,2025-08-07,2025-08-18,26,32,29.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming suit, 4 shorts, 7 tank top"
U0114,32,f,Ho Chi Minh City,Vietnam,2025-11-02,2025-11-11,23,31,27.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 bikini, 1 summer dress, 2 shorts, 4 tank top, 2 sunscreen, 1 insect repellent, 4 dress shirt, 2 dress pants, 2 dress shoes, 3 dress"
U0115,64,f,Nairobi,Kenya,2025-11-30,2025-12-08,14,23,18.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 brush/comb, 7 t-shirt, 2 jeans, 1 light jacket, 1 sneakers, 2 sunscreen, 2 insect repellent"
U0116,39,f,Santiago,Chile,2025-11-23,2025-12-03,12,25,18.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0117,32,nb,Copenhagen,Denmark,2025-03-06,2025-03-09,1,7,4.0,hand,business,"1 phone charger, 1 passport, 1 medications, 1 thermal underwear, 1 wool socks, 1 toothbrush, 1 toothpaste, 1 wallet, 1 gloves, 2 dress shirt, 1 dress pants, 1 blazer, 1 dress shoes, 1 belt"
U0118,37,f,Vienna,Austria,2025-09-04,2025-09-09,13,21,17.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 wallet, 1 power adapter, 1 conditioner, 1 face wash, 1 brush/comb, 2 t-shirt, 2 jeans, 1 light jacket, 1 sneakers, 3 dress shirt, 1 dress pants, 2 blazer, 2 dress shoes, 1 dress"
U0119,19,nb,Ho Chi Minh City,Vietnam,2025-04-29,2025-05-12,25,35,30.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming suit, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0120,36,m,Melbourne,Australia,2025-12-13,2025-12-19,13,24,18.5,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 1 wallet, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 t-shirt, 2 jeans, 1 sneakers, 5 dress shirt, 2 dress pants, 2 blazer, 3 tie"
U0121,68,f,Sydney,Australia,2026-02-03,2026-02-11,19,26,22.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0122,39,m,Kiev,Ukraine,2025-09-23,2025-10-06,12,20,16.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0123,52,nb,Cairo,Egypt,2025-12-23,2025-12-30,10,20,15.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 deodorant, 1 power adapter, 1 shampoo, 1 face wash, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 3 sunscreen, 1 head covering"
U0124,73,nb,Melbourne,Australia,2025-02-23,2025-02-28,14,26,20.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 5 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0125,48,m,Singapore,Singapore,2025-11-27,2025-12-07,24,31,27.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming trunks, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0126,46,f,Shanghai,China,2025-12-18,2025-12-30,2,11,6.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 winter coat, 1 wool scarf, 1 beanie"
U0127,19,f,Rome,Italy,2025-08-28,2025-09-04,19,31,25.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0128,48,f,Dublin,Ireland,2025-09-25,2025-10-04,10,17,13.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0129,58,f,Warsaw,Poland,2025-05-09,2025-05-17,10,19,14.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0130,71,m,Prague,Czech Republic,2026-01-02,2026-01-14,-3,2,-0.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothbrush, 1 toothpaste, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 winter coat, 1 wool scarf, 1 beanie"
U0131,44,m,Copenhagen,Denmark,2025-07-11,2025-07-18,14,22,18.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0132,49,nb,Bucharest,Romania,2025-03-25,2025-04-04,2,12,7.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0133,46,f,Singapore,Singapore,2025-12-17,2025-12-21,24,30,27.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 bikini, 2 summer dress, 3 shorts, 4 tank top, 1 sunscreen, 1 insect repellent"
U0134,33,m,Prague,Czech Republic,2025-02-20,2025-03-02,-2,4,1.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie"
U0135,62,nb,Warsaw,Poland,2025-02-20,2025-02-27,-3,2,-0.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 3 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 3 wool socks"
U0136,29,f,Brussels,Belgium,2025-12-27,2026-01-04,2,6,4.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0137,21,m,Montreal,Canada,2025-03-13,2025-03-16,-5,3,-1.0,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 sweater, 1 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 1 wool socks"
U0138,73,f,Nairobi,Kenya,2026-02-13,2026-02-21,13,26,19.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 power adapter, 1 shampoo, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 2 sunscreen, 1 insect repellent"
U0139,71,nb,Beijing,China,2025-07-15,2025-07-19,22,31,26.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 swimming suit, 3 shorts, 4 tank top"
U0140,59,m,Guangzhou,China,2026-01-11,2026-01-14,10,18,14.0,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0141,59,nb,Kuala Lumpur,Malaysia,2025-11-22,2025-11-27,23,31,27.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 3 shorts, 1 tank top, 1 sunscreen, 1 insect repellent, 4 dress shirt, 1 dress pants, 2 blazer, 2 dress shoes, 1 belt"
